Etr,Erot1_in,Erot2_in,Etr_out,Erot1_out,Erot2_out
1.3300962656307126e-21,5.900180776488939e-22,3.2157481642295378e-21,1.938563805045931e-21,1.46613039653341e-21,1.7301364908827623e-21
3.4549206389699925e-21,8.76645732635743e-22,1.8434486921865946e-21,2.1466328231065693e-21,2.996788949436511e-22,3.728827781411741e-21
5.248420267943099e-21,8.191431792097756e-21,1.299550654391156e-20,1.5989376969499632e-20,2.9609121816373902e-21,7.485106848941756e-21
2.4447373339607216e-21,8.642035101984541e-22,2.5603556069622723e-21,5.188752596731278e-21,6.616698770237734e-22,1.81264928306845e-23
1.1260444127033484e-21,9.842769266894082e-21,3.3069718124211335e-21,2.4240386232138566e-21,5.184347832566537e-21,6.667423984972684e-21
4.885823362453222e-21,7.98815384173258e-22,3.3658268852311454e-21,6.907310186407371e-21,1.957057775426212e-21,1.8707461651389032e-22
4.370032040584888e-21,6.0480202974919445e-21,1.412425963059392e-21,4.2174939794036824e-21,3.653530267841668e-21,3.9589848443065254e-21
1.6465450918847973e-20,1.1569379441889284e-20,3.665591680835048e-22,1.460498110655117e-20,7.05130200859849e-21,6.74564408733929e-21
1.4082274739337758e-20,7.031146942428965e-22,3.41742298977739e-21,8.793477014134268e-21,1.061914008029007e-21,8.347448921647434e-21
9.893492564889727e-21,3.1183123417599955e-21,9.981774301285322e-23,9.674316997167354e-21,7.090854181230371e-22,2.7286831450059523e-21
3.876887721821919e-21,4.3279095623159435e-21,4.2892289016134325e-21,6.780677444093248e-21,2.9664850183759127e-22,5.4161791392340544e-21
6.169943643381628e-21,2.1791354064034252e-21,5.420069330799215e-22,5.566975145683123e-21,8.677382658899062e-22,2.45624086036855e-21
8.911168175933785e-21,3.2854534386632035e-23,2.9986195070735043e-21,5.9645185835487144e-21,3.508223090436887e-21,2.4706886173683348e-21
6.670574232902918e-21,8.517759385564706e-21,8.107851826449619e-22,1.2207566606359973e-20,2.1972770427515893e-21,1.5941143343942296e-21
8.142601489553492e-22,1.1304102269571485e-20,4.429034647261638e-21,5.845479448257857e-21,6.474553060451349e-21,4.2285470637386036e-21
8.128513694365935e-21,3.515407488843191e-21,7.544507446818838e-22,1.1093779057097052e-20,7.767151402113983e-22,5.265401891384215e-22
2.9626194169158046e-21,3.1434220681912666e-21,2.242608615430356e-21,5.2408704841570325e-21,8.9633548568653e-22,2.2109189205092236e-21
5.426159807414889e-21,1.2977622712286044e-21,1.224448565355231e-20,8.53512097402418e-21,3.693014804174478e-21,6.739463746297882e-21
1.6390656132158888e-20,3.3936367316529025e-21,1.1447890135001772e-20,9.853127946273471e-21,1.21941813154298e-20,9.185185495904743e-21
2.66074132991032e-21,9.389018993553033e-21,2.21432184362626e-22,8.078441333090269e-21,2.9697299018431348e-21,1.2243402110001553e-21
1.3580709030698573e-20,2.5599690084043288e-22,1.7839834387832556e-22,7.064528001796249e-21,4.4257073289914196e-21,2.524854977303921e-21
4.693408850038299e-21,3.0971490599009567e-22,5.3294127185401285e-21,6.642670949986169e-21,3.148970770245038e-21,5.416957463489543e-22
2.4789730467197203e-21,1.2227481855191908e-21,8.173442634906639e-22,2.3481845869754384e-21,1.793896040594167e-22,1.992201120638189e-21
4.2319191779712535e-21,1.268595812318193e-21,2.5931642917414828e-21,3.2525534128260218e-21,4.678237024704332e-22,4.3722689240222214e-21
1.0761013184853269e-21,5.682195246674492e-21,3.867586563453384e-21,1.0436515679697722e-21,8.072216731936154e-21,1.5093087730726085e-21
9.408479735644142e-22,4.886540088483089e-21,1.1731843504773252e-21,4.557301826503412e-21,2.044145007202491e-21,3.9987640089536924e-22
5.970096683968727e-21,1.5084696942566576e-21,8.19956425806122e-21,1.1793786790548313e-20,2.686534508868197e-21,1.1993276596561809e-21
7.40659819153025e-21,3.5489256711863204e-21,8.505447127464064e-22,9.771311268898139e-21,8.233275540087562e-22,1.2128381884366945e-21
1.3151057419258094e-20,5.786387193674279e-22,1.2820841333244821e-20,1.5493400458529193e-20,8.352765284912578e-21,2.7033725956056383e-21
1.0715040669041797e-21,2.3601093564934466e-21,2.061038942141482e-20,8.734857424719179e-21,6.7734038342928015e-22,1.4628467585492386e-20
2.9852136390974548e-21,2.6266520643033602e-21,6.802708486643219e-22,4.6038082596134614e-21,5.903633151040398e-22,1.0987165585667816e-21
3.1129341681660215e-21,7.712016928920057e-22,2.0630187545326412e-21,1.1638457676288803e-21,4.8153032775916065e-22,4.301992481787632e-21
5.126086155146461e-21,3.2548918655536142e-21,1.949723277368788e-22,4.516871642042382e-21,7.63982508164001e-22,3.2945076640478684e-21
4.411253252648974e-21,4.955737136591789e-22,2.1663278103566216e-21,5.182204937916049e-21,1.5603844138122826e-21,3.300800643511827e-22
6.021165781407968e-22,1.8533990549920686e-22,6.212835774033084e-24,5.431869525592283e-22,8.241200914204194e-23,1.6902336567802913e-22
5.316311785976073e-21,2.863261079745371e-23,7.047582055422225e-22,2.272344636629528e-21,5.212904005202506e-22,3.255164583866865e-21
3.981784899560582e-21,1.2384507563019015e-21,4.619077283213496e-21,4.609181979616142e-21,5.208917978293168e-21,2.0753226610812152e-23
4.6550481203240764e-21,8.5225937457394e-22,3.380519802995997e-22,3.770811843357415e-21,4.564150237474879e-22,1.6185017590409304e-21
1.6051322078285913e-21,4.555980269800894e-22,2.7922480718573183e-21,2.623278381243252e-21,7.420827054197621e-22,1.4883565351083452e-21
9.089759481604342e-23,8.988735151174774e-22,1.5112346617290376e-21,6.962958918645576e-22,3.173267199430311e-22,1.4874311120578129e-21
1.0484698587616206e-20,8.162137213245873e-21,9.851663988115898e-21,1.5883865474195248e-20,2.4844637231592387e-22,1.2365339846254635e-20
3.974186829263071e-21,2.4322963402457236e-21,5.803184586025876e-21,3.105847972851219e-21,6.868387911430225e-21,2.2344081715786764e-21
1.400820813791616e-20,1.320931405653852e-20,6.3011344137799946e-21,2.3599894685853874e-20,6.371600850796877e-21,3.5468454375641755e-21
9.824489993305396e-22,2.8869223320527374e-21,3.7176156217272444e-21,6.7114937595108776e-21,7.084745063131017e-22,1.6651299900144385e-22
2.79128517622848e-21,5.825989894291558e-21,2.591658528013053e-21,8.783245545854157e-21,1.0830991039866654e-21,1.3411694699491952e-21
2.957263171330024e-20,1.8884718192158035e-21,1.953653621100731e-21,2.0679834283252692e-20,4.0116788769278724e-21,8.724118386072241e-21
1.4844741218369893e-21,1.037527748419488e-23,7.050887047016142e-21,3.900584539383788e-21,1.095790645423243e-22,4.53626944727857e-21
2.6668702919373713e-21,1.1654359288385365e-21,1.409543585511886e-22,2.7928332759036224e-21,1.318887746439555e-22,1.0490307726939637e-21
3.1690526390336597e-21,1.9435568703510156e-21,2.213165295946832e-21,2.6252912065817217e-21,3.478152449225374e-21,1.2221689931045395e-21
1.0573263351251354e-21,2.096050610606874e-21,4.215834083130578e-21,3.1666753474342284e-21,1.6662575598654144e-21,2.536163132612112e-21
3.622743024323805e-21,6.2644894416716094e-21,3.374884766532129e-21,5.366671181529983e-21,7.652617471155108e-21,2.4181232518689884e-22
4.369650651958254e-21,1.1943178606747898e-21,1.306208605437071e-21,3.0320690129928718e-21,3.167247984097407e-21,6.71134957777111e-22
3.3537186917841446e-21,2.282525438501622e-21,8.445454407591965e-22,5.4577051566026426e-21,8.87265516813389e-22,1.348802931621138e-22
4.669481503452268e-21,1.3866305674730217e-21,4.829533660354638e-21,6.19584306041425e-21,3.1809434875745763e-21,1.5087285073359473e-21
6.2994854576556296e-21,7.722737995134391e-22,8.387895090773345e-21,6.337948321067516e-21,4.863410061155177e-21,4.258393235246295e-21
1.507549463865933e-20,4.21434699414877e-22,1.8501848036269653e-20,2.8168476851888714e-20,1.519971317220969e-21,4.309941363907157e-21
2.0338387815259847e-21,2.7318754381052504e-21,1.668698882409523e-23,3.2058318819412513e-21,8.197861461302655e-22,7.57357203145165e-22
1.908321988622713e-21,4.431544830991064e-21,2.4996081894460016e-21,4.094480261098608e-21,4.343877800738066e-21,4.0109919737458424e-22
5.724049096451915e-21,5.69390495741916e-21,1.0326614130669176e-21,6.132987774378939e-21,1.5664759596262658e-22,6.1606199948273295e-21
9.760742963189691e-21,4.553999452445748e-21,5.909058158919309e-21,9.63733566703695e-21,1.1830048843416515e-22,1.0466589542546118e-20
6.346631993628013e-21,6.59690184030745e-21,3.679923361050508e-22,1.0236906340714933e-20,2.2593845463913335e-21,8.157420822573755e-22
5.1677929504918825e-21,3.2735007543852488e-22,4.441350373146499e-21,8.024773009202212e-21,9.937069448157808e-22,9.18711100708875e-22
2.9313083584744072e-21,7.42662062216306e-21,1.0610045510887814e-21,2.7088238664315463e-21,5.063942945351115e-21,3.646404240053914e-21
3.769503033660334e-21,1.5109539341966923e-21,1.0321840748281553e-21,3.0610557118998436e-21,9.555238996865527e-22,2.2960981407737178e-21
1.068592208337337e-20,5.691607551823082e-21,4.8430239277840154e-21,1.4267082160625442e-20,1.1407429001840183e-21,5.812591712905938e-21
3.234320837232847e-21,2.1934475418167413e-22,5.635770466639288e-22,2.0279896648910195e-21,1.701895098477598e-21,2.8682352787353377e-22
4.0604370446492757e-22,2.2617571921921803e-22,1.0959568164785059e-21,7.972981446471953e-22,6.84279855444795e-22,2.4697084328499236e-22
6.513247813760834e-21,3.2245875816906377e-21,1.7254510336072346e-22,6.6649318226732015e-21,9.764531896714048e-22,2.269408063748394e-21
1.8447759744321064e-20,5.872881673650566e-21,1.9738195472461355e-20,2.2813874832296697e-20,1.478231092153754e-20,6.463319224285137e-21
3.6639568108903305e-21,1.2208645574323627e-20,6.3254286403690615e-21,5.532317774046121e-21,4.244626403434805e-21,1.242253154399561e-20
1.9614484377037436e-21,8.08020710156652e-22,3.087298337428121e-21,3.900936466295774e-21,1.0200337603334773e-21,9.351900812444318e-22
1.461100945747569e-21,3.0590331238668828e-22,1.58970804644463e-22,8.998700415252118e-22,4.3550587885485065e-22,5.909572734806982e-22
6.577083704388461e-21,3.481348331978009e-21,3.908530565315335e-21,5.85931618504533e-21,7.890317537138274e-21,2.185573526368531e-22
2.425813107702582e-21,3.998198598572487e-21,1.1995343008944323e-20,1.5947806053121978e-20,6.955472037284885e-22,1.776747393753602e-21
5.98514107270786e-21,1.0897404120038917e-21,3.0214635193874485e-21,7.645067897661736e-21,1.6273816913114802e-21,8.242372876974308e-22
2.5348853032156265e-21,5.416943991852764e-22,4.604921137673608e-21,1.482529282398636e-21,2.699916399409349e-21,3.4984645043751224e-21
2.0623686965212695e-21,3.717685157876483e-21,5.649571443159529e-21,4.042533137675963e-21,1.359251775837661e-21,6.027549413076317e-21
3.493811960244411e-21,2.1011782862756963e-21,2.933324131227561e-21,4.672000085391479e-21,3.428713158684338e-21,4.270718184246978e-22
1.2919641972395506e-20,1.1816531761378407e-22,5.539452479943398e-21,1.6744799132661657e-20,1.2285602766446847e-21,6.036136681437095e-22
9.551500348973903e-21,3.6033083340294274e-21,1.5692604648093878e-21,1.165794268345568e-20,2.0584443476901375e-22,2.8592613740406956e-21
2.591639759244145e-20,3.565283936959616e-21,3.150419289638997e-23,1.9245006050507016e-20,1.7253168126482673e-21,8.543528461254481e-21
9.593022506925273e-22,1.3379218168659999e-22,3.5051646530885603e-22,7.39728632359374e-22,6.431352517385021e-22,6.014076588602009e-23
1.0204352204217941e-21,1.1224537917918476e-22,3.0933048538165024e-23,6.213623351029144e-22,4.159160295058196e-22,1.262676594201732e-22
2.817500830479692e-21,6.273383897836108e-21,2.0867489909521997e-21,3.532443708837359e-21,2.6175499180190318e-21,5.028206154244219e-21
4.885153545750003e-21,4.300259031097049e-22,2.51033217828437e-21,4.84550105477408e-21,2.3851175062721455e-21,5.951191085529717e-22
2.587224831700241e-21,3.4933625231749624e-21,4.092504444156267e-21,3.551290891066627e-21,1.2372481842076109e-21,5.383828522148746e-21
1.8742040362723116e-21,3.132850918995751e-21,1.0651713889798582e-22,2.9376582703839215e-21,2.0851433167143925e-21,8.954020041612727e-23
3.903623530394378e-21,2.8901066072490193e-21,9.466656966930063e-21,7.95683731761616e-21,2.335210986428729e-21,5.967431730014543e-21
3.289184124064346e-21,4.408846413995412e-21,1.183174951001403e-21,2.3846518076398627e-21,2.6681258661004327e-21,3.828744170046669e-21
5.430831708026958e-21,3.644969493386639e-21,2.95708215161854e-21,5.921409355995016e-21,9.181053900278084e-22,5.192875613201197e-21
8.179736182308904e-21,2.107445896782105e-21,2.979010451329696e-21,7.447500538504175e-21,5.230265691872167e-21,5.88975443902174e-22
3.0163933810902023e-21,4.993742110203304e-21,1.0371176204366347e-21,5.123574659360733e-21,2.6300141633861613e-21,1.2936427803933136e-21
6.970900135651816e-22,5.0539211224968024e-21,4.2160564882168264e-21,4.870984458519982e-21,4.336907681738978e-21,7.589220347626102e-22
1.154889043808682e-21,2.3929964639372462e-21,1.0708244172468025e-21,1.458039970628803e-21,3.152158695977682e-21,7.20475559831276e-24
9.571543716562379e-21,8.044984912284324e-22,9.135069836044442e-21,1.5298477653965726e-20,6.916343403792334e-22,3.521557105326353e-21
1.0208334222680763e-20,1.0875183165548202e-22,4.354719660677703e-21,7.600163754233058e-21,3.7966227628314656e-21,3.2753964527340713e-21
1.2877430641980265e-21,8.317076736964095e-21,1.490690082046308e-20,7.55138402019995e-21,9.26386821750438e-21,7.695968294206454e-21
1.3122619433498741e-20,6.868735787123203e-21,3.5352238923598345e-21,2.2752251255660074e-20,1.3499288749333857e-22,6.392345724420727e-22
1.6220318850354259e-21,3.544727331321729e-22,6.401211934666017e-21,1.760842321092169e-21,4.16813419962167e-21,2.447996144168996e-21
4.5979280294950674e-21,5.082087442890398e-21,6.136699301246272e-22,5.8225194182247915e-21,1.6739266234269467e-21,2.797688478021964e-21
1.888095742952627e-21,9.35233438783581e-21,2.7423725703003236e-21,4.91935534914874e-21,5.324360168542039e-21,3.7381208951163315e-21
7.488307773732929e-21,2.3884956568783193e-21,3.4925401594978015e-22,6.428625820580336e-21,5.771334859039485e-22,3.2203700297479948e-21
1.5713959240907316e-21,8.535809357804362e-22,1.1838038530126012e-21,2.547231854712294e-21,1.0282524440563497e-21,3.399004958681519e-23
3.69164976831634e-21,2.2839542657168675e-21,1.860317100363059e-21,4.024835980702556e-21,5.017291058969983e-22,3.3102753540829998e-21
4.794635430794522e-21,4.482352340149291e-22,3.505061419384878e-21,8.494558101786576e-21,1.5359004032455916e-22,1.0116661741403512e-22
2.063442930255347e-20,9.597985285913171e-22,9.175787754818554e-22,1.0735598124011942e-20,1.4058659059465668e-21,1.0371180820941331e-20
7.366867990334991e-22,2.7559775132382985e-22,2.185514939199158e-21,1.6754610068566618e-21,1.6716605016121418e-22,1.3546574838739501e-21
2.0051524086263253e-21,1.8935576953293878e-21,1.974392095110541e-21,1.6930827174610368e-21,3.3572816391607084e-21,8.232414278037015e-22
5.454439494998285e-21,1.9115890760091472e-21,4.928068497686578e-21,4.4574236870733274e-21,6.124735098599715e-21,1.7112649339481945e-21
6.002943143124621e-21,4.361624758472104e-21,9.068962368739991e-21,1.58803299314975e-20,2.1694621403374368e-21,1.3839820322954948e-21
6.0505247303885945e-21,4.2571816003996016e-21,1.7904755053417438e-21,7.048460961492343e-21,1.1552558049081156e-21,3.892436243628567e-21
1.1977377814114422e-21,3.1538922026473046e-21,3.336812893036846e-21,4.110658496070487e-21,1.5920953015012388e-21,1.9847985326979903e-21
1.404905017926296e-21,2.710957091951245e-21,3.960836843932087e-21,1.9768338214885414e-21,1.9998015506429055e-22,5.899715793233541e-21
8.75384355948774e-21,6.973798895867752e-22,1.392973758324888e-21,5.854055663808452e-21,2.258923135896337e-22,4.764858830612505e-21
4.707333451755795e-21,1.022500312494296e-21,8.502717257590974e-21,6.43875459956053e-21,2.221723557735688e-21,5.571883336761752e-21
1.0490111750092374e-20,1.1909965360020428e-22,9.88148689770571e-21,1.253345490937328e-20,2.5120374036707604e-21,5.446720190842085e-21
9.801889049704139e-21,3.2283998361297726e-21,5.427216517783852e-22,7.44660490014671e-21,1.2896962656626655e-21,4.836810735342172e-21
8.23531569684585e-21,3.322481994440313e-21,1.5104200066137932e-21,5.50246359197509e-21,6.94579556706332e-21,6.201235207843031e-22
2.2377255807052147e-21,8.945194393120474e-22,4.736058793988041e-22,3.4039390312025795e-21,1.13320947895443e-22,8.826776195809475e-23
5.151032088426858e-22,2.47931882019932e-21,3.732764745469155e-21,4.591041676520873e-21,1.6207910649616585e-21,5.156271100814365e-22
1.4677299918115343e-21,6.039420644547907e-22,5.421853199640978e-22,2.5603308620419333e-21,4.524815612807907e-24,4.831582323166448e-23
9.593310197647749e-21,1.2347378023026258e-22,2.895031959211173e-21,9.6291767546493e-21,2.804978033228076e-21,1.7733836406286678e-22
1.8922430549585686e-21,1.8125449026460052e-21,2.2110718300949132e-21,2.9766626159071208e-21,9.317848446205453e-23,2.8461666063667186e-21
1.494077185192951e-21,3.41569015833784e-21,1.16432000307029e-21,4.484564295542111e-21,4.450733112427864e-22,1.145524469068215e-21
1.8896461309262925e-21,2.7260345315612125e-21,4.593414463177984e-22,3.636394395993559e-21,8.867999443975261e-22,5.5190519397322295e-22
3.593001552738686e-21,9.267417722029025e-21,1.8996768982023727e-21,8.305154903185455e-21,5.208296942856483e-21,1.247178121647261e-21
2.653630771998223e-21,1.0878818992968971e-21,1.6035505629116991e-21,3.6124571960767626e-21,1.1992015157224417e-21,5.3338327449028835e-22
2.6329496140038614e-21,1.0402571442568104e-20,2.476722700718024e-21,3.4968963620366155e-21,7.286131932650055e-21,4.727642837981721e-21
1.6124868473640718e-21,1.141502104200629e-21,1.2132530733798936e-21,2.2425298326262886e-21,1.3390156621209322e-21,3.853854662750943e-22
1.241308055985722e-20,1.935043616536283e-22,5.289862647831567e-21,1.1880596597713025e-20,3.830046846526555e-21,2.1866212928063885e-21
3.2612986349945582e-21,2.316196474623375e-21,1.987869824622932e-21,2.560912254356026e-21,4.0516394061747766e-21,9.51143131602644e-22
8.423011325870393e-21,1.5907373220119636e-21,5.976020713550365e-22,4.706493125447871e-21,4.394928403815619e-21,1.5098650526226669e-21
2.3838681969878384e-21,1.0497542295464909e-20,3.9490650926227785e-21,6.623792542272998e-21,6.504407865691909e-21,3.702426389054631e-21
